attack_cat,sttl,ct_state_ttl,dttl,state,ackdat,proto,tcprtt,Label
3,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000139,1,0.000673,0
0,31,0,29,1,0.000103,1,0.00055,0
0,31,0,29,1,0.000189,1,0.000718,0
5,254,1,252,1,0.044878,1,0.052673,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000158,1,0.000643,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.003119,1,0.003658,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000132,1,0.000661,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
4,254,2,0,2,0.0,42,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
3,254,1,252,1,0.049198,1,0.119083,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000123,1,0.000631,0
0,31,0,29,1,0.000122,1,0.000663,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000132,1,0.000592,0
0,31,0,29,0,0.0,0,0.0,0
3,254,6,0,3,0.0,13,0.0,1
0,31,0,29,1,0.000112,1,0.000662,0
0,31,0,29,1,0.000121,1,0.000631,0
0,31,0,29,0,0.0,0,0.0,0
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000123,1,0.0006,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000155,1,0.000702,0
2,254,1,252,1,0.038186,1,0.075537,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000149,1,0.000773,0
0,31,0,29,0,0.0,0,0.0,0
2,254,1,252,1,0.108852,1,0.20552,1
0,31,0,29,1,0.000122,1,0.000619,0
0,31,0,29,0,0.0,0,0.0,0
2,254,6,0,3,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.00013,1,0.001252,0
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000152,1,0.000678,0
0,31,0,29,1,0.000129,1,0.00068,0
3,254,2,0,2,0.0,111,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000126,1,0.000663,0
8,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000135,1,0.000687,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000142,1,0.000729,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000143,1,0.000662,0
1,254,2,0,2,0.0,0,0.0,1
5,254,1,252,1,0.056367,1,0.064184,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,3,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000111,1,0.001234,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000137,1,0.000721,0
5,254,1,252,1,0.085855,1,0.159791,1
0,31,0,29,1,0.000134,1,0.000617,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000143,1,0.000654,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000165,1,0.000758,0
0,31,0,29,1,0.00012,1,0.000579,0
3,254,2,0,2,0.0,43,0.0,1
0,31,0,29,1,0.000163,1,0.000788,0
0,31,0,29,1,0.000137,1,0.000696,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.060505,1,0.113885,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000154,1,0.000709,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
2,254,2,0,2,0.0,46,0.0,1
0,1,0,0,3,0.0,13,0.0,0
0,31,0,29,1,0.00014,1,0.000747,0
6,254,2,0,2,0.0,62,0.0,1
0,31,0,29,1,0.000128,1,0.000648,0
3,254,1,252,1,0.032275,1,0.050701,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000114,1,0.000646,0
0,31,0,29,1,0.000132,1,0.000643,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000124,1,0.000688,0
0,31,0,29,1,0.00103,1,0.001519,0
0,31,0,29,1,0.000128,1,0.000737,0
4,254,1,252,1,0.057566,1,0.077047,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,22,0.0,1
0,31,0,29,1,0.000138,1,0.000691,0
0,31,0,29,1,0.00012,1,0.000709,0
0,31,0,29,1,0.000122,1,0.000605,0
3,254,1,252,1,0.110822,1,0.302455,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000133,1,0.000655,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000156,1,0.001136,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000162,1,0.000817,0
0,31,0,29,0,0.0,0,0.0,0
9,254,2,0,2,0.0,3,0.0,1
4,254,1,252,1,0.033451,1,0.046905,1
0,31,0,29,1,0.000135,1,0.0007,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.067754,1,0.133474,1
0,31,0,29,1,0.000122,1,0.000606,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000142,1,0.000651,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000134,1,0.000665,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000111,1,0.000632,0
4,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000124,1,0.000708,0
0,31,0,29,1,0.000119,1,0.000618,0
0,31,0,29,1,0.000457,1,0.000977,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
4,254,2,0,2,0.0,104,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000127,1,0.000649,0
4,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
6,254,2,0,2,0.0,61,0.0,1
0,31,0,29,1,0.00012,1,0.000584,0
0,31,0,29,1,0.000132,1,0.000748,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000117,1,0.000912,0
2,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
4,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.00012,1,0.000637,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.060758,1,0.12495,1
5,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.069662,1,0.277685,1
0,31,0,29,1,0.00015,1,0.000713,0
0,31,0,29,1,0.000127,1,0.000728,0
0,31,0,29,1,0.000152,1,0.002266,0
2,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000113,1,0.00057,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00026,1,0.000845,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
4,254,2,0,2,0.0,33,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000863,1,0.001902,0
0,31,0,29,1,0.00015,1,0.000659,0
0,31,0,29,1,0.000137,1,0.000681,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000179,1,0.000802,0
0,31,0,29,1,0.000126,1,0.000653,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
5,254,1,252,1,0.055938,1,0.080395,1
0,31,0,29,1,0.000132,1,0.000635,0
0,31,0,29,0,0.0,0,0.0,0
5,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000111,1,0.001256,0
0,31,0,29,1,0.000138,1,0.000766,0
0,31,0,29,1,0.000148,1,0.000696,0
5,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000165,1,0.000715,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000129,1,0.000728,0
0,31,0,29,1,0.000118,1,0.000585,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000137,1,0.000669,0
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.049725,1,0.135596,1
0,254,2,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000122,1,0.00064,0
0,31,0,29,1,0.000131,1,0.000629,0
0,31,0,29,1,0.000136,1,0.000683,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000125,1,0.000569,0
0,31,0,29,1,0.000149,1,0.000756,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000134,1,0.000723,0
3,62,1,252,1,0.119967,1,0.22041,1
0,31,0,29,1,0.000117,1,0.00066,0
4,254,2,0,2,0.0,33,0.0,1
0,254,1,252,1,0.069226,1,0.164197,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000128,1,0.000614,0
3,254,2,0,2,0.0,3,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000122,1,0.000669,0
0,31,0,29,1,0.000129,1,0.000618,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000147,1,0.000661,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000142,1,0.003362,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000145,1,0.000747,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000159,1,0.000745,0
0,31,0,29,1,0.000138,1,0.000725,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000111,1,0.000565,0
0,31,0,29,0,0.0,0,0.0,0
2,254,1,252,1,0.049642,1,0.11732,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000124,1,0.000652,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.00015,1,0.000718,0
0,31,0,29,1,0.000137,1,0.000687,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000132,1,0.000623,0
3,62,1,252,1,0.057961,1,0.07472,1
3,254,1,252,1,0.044128,1,0.05019,1
4,254,2,0,2,0.0,13,0.0,1
0,31,0,29,1,0.000149,1,0.000719,0
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.078755,1,0.142639,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000159,1,0.000764,0
0,31,0,29,1,0.000131,1,0.000607,0
0,31,0,29,1,0.000128,1,0.000615,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000131,1,0.000617,0
0,31,0,29,1,0.000122,1,0.000588,0
2,254,1,252,1,0.087396,1,0.182579,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000133,1,0.000628,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000124,1,0.001261,0
0,31,0,29,1,0.000133,1,0.000642,0
0,31,0,29,1,0.000133,1,0.00066,0
0,31,0,29,1,0.000129,1,0.000634,0
1,254,1,252,1,0.055566,1,0.097222,1
0,31,0,29,1,0.000111,1,0.000595,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
4,254,2,0,2,0.0,88,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000144,1,0.000888,0
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,15,0.0,1
0,31,0,29,1,0.000133,1,0.000645,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000135,1,0.000679,0
0,64,0,0,2,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000112,1,0.000688,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00016,1,0.000698,0
0,31,0,29,1,0.000131,1,0.000682,0
4,254,2,0,2,0.0,57,0.0,1
5,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000162,1,0.000824,0
4,254,2,0,2,0.0,84,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000138,1,0.000636,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000139,1,0.00073,0
0,31,0,29,1,0.000127,1,0.000691,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,254,1,252,1,0.080605,1,0.184341,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000164,1,0.000702,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000135,1,0.000646,0
0,31,0,29,1,0.000127,1,0.000693,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000119,1,0.000612,0
0,31,0,29,1,0.000124,1,0.000607,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.00012,1,0.001281,0
0,31,0,29,1,0.000486,1,0.000969,0
0,31,0,29,1,0.000124,1,0.000655,0
0,31,0,29,0,0.0,0,0.0,0
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
5,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000141,1,0.000728,0
3,254,2,0,2,0.0,31,0.0,1
0,60,0,0,2,0.0,0,0.0,0
3,254,1,252,1,0.083488,1,0.157498,1
2,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.047077,1,0.056833,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.00015,1,0.00069,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.00014,1,0.000748,0
0,31,0,29,1,0.000163,1,0.000762,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,254,1,252,1,0.081615,1,0.141247,0
0,31,0,29,1,0.000172,1,0.001358,0
0,31,0,29,1,0.000127,1,0.000675,0
0,31,0,29,1,0.000201,1,0.000901,0
5,254,1,252,1,0.046221,1,0.05642,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000113,1,0.000565,0
2,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000156,1,0.000742,0
0,31,0,29,1,0.000131,1,0.000749,0
0,31,0,29,1,0.000131,1,0.000633,0
8,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,49,0.0,1
0,31,0,29,1,0.000124,1,0.000629,0
0,31,0,29,1,0.000119,1,0.000816,0
0,31,0,29,1,0.000177,1,0.000747,0
0,31,0,29,1,0.000129,1,0.000705,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.053578,1,0.083275,1
0,31,0,29,0,0.0,0,0.0,0
3,254,2,0,2,0.0,13,0.0,1
0,31,0,29,1,0.000133,1,0.000611,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00013,1,0.000626,0
2,254,1,252,1,0.069672,1,0.133946,1
0,31,0,29,1,0.000126,1,0.000655,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000169,1,0.000811,0
0,31,0,29,1,0.00014,1,0.000709,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000123,1,0.000603,0
0,31,0,29,1,0.000149,1,0.000654,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
5,254,1,252,1,0.045993,1,0.053344,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
3,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000144,1,0.000653,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000133,1,0.000679,0
1,254,2,0,2,0.0,0,0.0,1
4,62,1,252,1,0.059944,1,0.125476,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000136,1,0.000588,0
3,62,1,252,1,0.096135,1,0.23185,1
5,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000119,1,0.000609,0
0,31,0,29,0,0.0,0,0.0,0
5,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
2,254,1,252,1,0.042873,1,0.099845,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000138,1,0.000667,0
0,31,0,29,1,0.000143,1,0.00076,0
0,31,0,29,1,0.00013,1,0.000633,0
0,31,0,29,1,0.000137,1,0.000706,0
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000148,1,0.000756,0
2,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000155,1,0.000717,0
2,254,1,252,1,0.097154,1,0.17382,1
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000136,1,0.000674,0
5,254,1,252,1,0.061162,1,0.090094,1
1,254,2,0,2,0.0,0,0.0,1
4,254,2,0,2,0.0,65,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00014,1,0.000781,0
0,31,0,29,1,0.000139,1,0.000744,0
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00014,1,0.000841,0
0,31,0,29,1,0.000131,1,0.000598,0
5,254,2,0,2,0.0,29,0.0,1
0,31,0,29,1,0.000139,1,0.00068,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000129,1,0.000597,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000494,1,0.000956,0
0,31,0,29,1,0.000112,1,0.000635,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000124,1,0.000684,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000146,1,0.000687,0
0,31,0,29,1,0.000119,1,0.000641,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000114,1,0.000571,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000598,1,0.001051,0
2,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
3,62,1,252,1,0.158164,1,0.391327,1
0,31,0,29,1,0.000125,1,0.00067,0
3,254,6,0,3,0.0,13,0.0,1
0,31,0,29,1,0.000144,1,0.00068,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000131,1,0.00062,0
3,254,1,252,1,0.047125,1,0.054582,1
0,31,0,29,1,0.000134,1,0.000672,0
0,31,0,29,1,0.000139,1,0.000652,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000133,1,0.000662,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000112,1,0.000602,0
0,31,0,29,1,0.000131,1,0.000669,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000135,1,0.000758,0
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000158,1,0.000697,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,3,0.0,1
0,31,0,29,1,0.000123,1,0.000707,0
1,254,2,0,2,0.0,0,0.0,1
3,62,1,252,1,0.058126,1,0.100181,1
0,31,0,29,1,0.000122,1,0.000619,0
0,31,0,29,1,0.000122,1,0.000616,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000143,1,0.000747,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000159,1,0.00076,0
0,31,0,29,1,0.000141,1,0.000759,0
0,31,0,29,1,0.000122,1,0.000665,0
0,31,0,29,1,0.000146,1,0.000629,0
3,254,2,0,2,0.0,13,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000191,1,0.000888,0
0,31,0,29,1,0.000141,1,0.000666,0
0,31,0,29,1,0.000163,1,0.000735,0
0,31,0,29,1,0.00016,1,0.000959,0
0,31,0,29,0,0.0,0,0.0,0
0,31,0,29,1,0.000167,1,0.000768,0
0,31,0,29,1,0.00014,1,0.000628,0
0,31,0,29,1,0.000135,1,0.000616,0
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,0,0.0,0,0.0,0
3,62,1,252,1,0.045533,1,0.055115,1
0,31,0,29,1,0.000134,1,0.000671,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.00012,1,0.000578,0
0,31,0,29,1,0.000124,1,0.000581,0
3,254,1,252,1,0.089906,1,0.178,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,0,0.0,0,0.0,0
3,254,1,252,1,0.033137,1,0.087921,1
0,31,0,29,1,0.00011,1,0.000585,0
1,254,2,0,2,0.0,0,0.0,1
1,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
0,31,0,29,1,0.000125,1,0.00059,0
0,31,0,29,1,0.000132,1,0.000687,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000123,1,0.000657,0
5,254,2,0,2,0.0,0,0.0,1
0,60,0,0,2,0.0,0,0.0,0
1,254,2,0,2,0.0,0,0.0,1
0,31,0,29,1,0.000158,1,0.00068,0
3,62,1,252,1,0.049268,1,0.099045,1
0,60,0,0,2,0.0,0,0.0,0
